"This is one of my go to spots in my neighborhood and definitely my number one choice for Thai in the midtown east area. I've been here multiple times - in person and take out. I've never made a reservation here and have always had no problem coming in and sitting down. While they get busy on weekends it's never too busy.

My go to here is definitely the pad Thai. I typically get shrimp and they add a soft boiled egg which is so good! I've also gotten curry which I recommend and the dumplings and spring rolls for appetizers. The pad Thai is a little bit sweet and is more than enough food for a meal. Overall not too expensive and they're very quick. Definitely recommend!",Rachel H.,"Manhattan, New York, NY",12/1/2018,5.0
"Love LOVE this place. Amazing Thai and Vietnamese cuisine. I must have had almost every noodles dish on the menu! My favorite (call me boring if you must) is the Pho. I know, I know. There are definitely other things to eat, considering their boundless menu. The Pad Kee Mao is a must try. The Kui Teaw Laksa is out of this world! The Pad Kra Prow is as heavenly as a single meal could get. Let's not also forget the drink menu. The wide variety of fancy cocktails to choose from, you wouldn't know where to start. My go to is the FLUNK FLINK because of my love for lychee. This drink is a lychee infused sake, so it's a win win for both my fondness of lychee and sake. Then of course, there's the OBAO. This drink is fiery and spicy, as you would imagine a drink at a Thai restaurant would be. It's mixed with pineapple juice and jalapeño! All for all, this place is a must try for when you're in the area. Which theres a good news! There are 3 locations within Manhattan. So there shouldn't be any excuse to not give this place a try!",Diana D.,"Brooklyn, NY",10/27/2019,5.0
"Really nice place, was late for our reservation, but they were still able to accommodate us. Apps are really good and so are the drinks!",Tina L.,"Brooklyn, Brooklyn, NY",11/2/2019,5.0
"Went today for dinner. The atmosphere so good. I really love food and service there. Waitress helped me a lot (the one with pink hair) She helped me to decide what i should eat and drinks. PADTHAI was so juicy and flavorful. Spicy calamari was good and crispy!!!

I will def come back!!!!!",Priscilla P.,"Brooklyn, NY",7/10/2019,5.0
"Definitely worth a visit. The ambience here is pretty good and the food is delicious

I had had khao soi, cashew chilli chicken and a bunch of other dishes over my past few visits. All of them tasted pretty good and none of the visits had any service or staff issue

Would recommend to have a reservation during peak hours, else the place is not that crowded and they serve also pretty fast",Durvank Y.,"Boston, MA",3/16/2019,5.0
"Pretty standard viet/Thai food. Pho was average, laksa was pretty watery, pork belly was prob the best but even then I've had better. We paid over $80 for two apps and entrees, which to me was surprisingly a little pricey. Not the worst I've had though",Catherina L.,"New York, NY",4/14/2019,3.0
"I've never been to the OBAO on the west side, but from what I hear, it's grander and more frequented than this location is. I've visited twice. The first time, I was seated in the back, and though it can get a little loud from the chatter, it's quite comfortable and the ambiance is good. The second time, I was seated in the front, directly outside of the kitchen/staff entrance. Thankfully it was a casual dinner and not for any occasion, since the traffic and noise in that area was very distracting.

Their happy hour prices are attractive, and the Flink Flunk cocktail I ordered was really good! The menu is a bit pricey, but given the area, and that this is one of those ~trendy~ fusion restaurants and not a no-frills hole-in-the-wall, it's to be expected. The pork belly appetizer is exceptional. The Pho Bo and Pad See Iew are alright, nothing special. The portion sizes look deceptively small, but with the generous amount of meat they give, the dishes are filling. OBAO offers select desserts from Spot Dessert Bar at a slight mark up ($12 instead of $10), but for the convenience, since there isn't a Spot anywhere close to this location, it's quite worth it. They don't taste as fresh as they would if you were to actually go to Spot, but again, for the convenience, it's fine.",Tiffany L.,"New York, NY",5/1/2019,3.0
This spot is great! One of the best Pho bowls you'll ever have! And the staff is so pleasant and accommodating. What more can you ask for?!,Renu P.,"New Fairfield, CT",11/3/2019,5.0
Food is above average I just wish they gave a bigger portion. Staff is unbeatable and easily accommodated 6 people for dining in. Great place to go after work and enjoy multiple drinks,Jeremy W.,"Maplewood, NJ",10/18/2019,4.0
"This place is adorable, and our server was very nice. They're pretty accommodating about the menu in regard to substituting proteins. The veggie dumplings were not my favourite balance of flavours so I'd give a hard pass on then. But the Pad Kee Mao was SOOOO friggin good! I switched the chicken out for shrimp and it took all of my might to not lick to bowl at the table after I ate every last bite.  They also have a decent happy hour with a selection of drink specials.",Aurora N.,"Miami-Dade, FL",9/19/2019,4.0
Probably one of the best Thai food place I've ever been to. And the cocktail is just amazing. I'll definitely recommend Flink Flunk.,Mingwei Z.,"Mansfield Center, Mansfield Center, CT",11/2/2019,5.0
"Quick, delicious, and fairly priced. Stopped by after a show so was fairly late, was so grateful that our food came out as quickly as it did. I ordered the Pad Thai that came with 6 pieces of large shrimp, and topped with a poached egg. Mixing the egg made it much creamier much was amazing! My sister ordered their pho, the broth was delicious and the noodles were cooked just right. They were not overly soaked as many placed do. Definitely recommend!",Stephanie W.,"Clifton, NJ",3/21/2019,5.0
My boyfriend and l went there for my birthday and were pleasantly surprised by quality of some food.We ordered steamed dumplings and pork belly for the appetizer.lt was so delicious After that we got the bo loc luc and Kalbi short ribs.Both of them taste so fantastic. definitely come back.,Keaw I.,"Jackson Heights, NY",11/8/2019,5.0
Terrible customer service I was just asked to finish and leave my table because they needed to sit a reservation despite that there were several open tables surrounding me. I explained I was almost done and had already paid and was again asked to move. They should try raising their score from a C...will pick a better restaurant next time I want to spend $80,Kimberly M.,"San Antonio, TX",12/14/2019,1.0
"Very friendly and welcoming staff! I ordered BBQ spareribs on sugar cane ! look good taste good , almost  like bacon grab around sugar cane! Also order pork chop !it ok ! Pho is made for American taste ! Over all it a THAI restaurant with a Vietnamese twist! Will come back to try Thai food I'm sure it much more authentic !",Larry L.,"Bronx, NY",10/8/2019,4.0
"To start with: the A Health Score is not valid. Saturday night, 10/5, the NYC health score on the window was 'Grade Pending' & the number of violations listed on the NYC site was 44, with the majority of those violations considered ""critical"" and posted in red!
Service was gracious & efficient.  Drinks were inventive & delicious. Food ranged from just ok to disappointing!
Tofu for the vegetarian dishes only came fried - ""that's all they have"" was the waitress's response.  It tasted like they slice up tofu into cubes, deep fry them, then store them to be used when needed.  The tofu was dry & tasteless!
White rice is also 'all they have'.  In today's world who doesn't serve a brown rice alternative?!?
To summarize: I don't ever have to eat there again, but now not be able to trust the Health Score rating on Yelp is the larger disappointment!!",Marcia S.,"Bayside, NY",10/7/2019,2.0
